company,title,sector,location,career,education,category
(주)아이티레이,[아이티레이]솔루션(SW) 기술지원 엔지니어 채용[경력],기술지원데이터엔지니어백엔드/서버개발웹개발유지보수 외,서울 영등포구,2 ~ 10년 · 정규직,"대학(2,3년)↑",Data Engineer
(주)룰루랩,풀스택 개발자(개발팀),데이터엔지니어백엔드/서버개발프론트엔드풀스택,서울 강남구 외,3 ~ 5년 · 정규직,학력무관,Data Engineer
(주)클러쉬,(주)클러쉬 시니어 AI Agent 개발자 모집,데이터엔지니어백엔드/서버개발검색엔진챗봇NLP(자연어처리) 외,서울 강남구,경력 10년↑ · 정규직,대학교(4년)↑,Data Engineer
토스뱅크(주),AIOps Platform Engineer,기술지원데이터엔지니어SE(시스템엔지니어)BI 엔지니어,서울 강남구,경력 3년↑ · 정규직,학력무관,Data Engineer
토스인컴(주),Security Engineer,기술지원데이터엔지니어정보보안SE(시스템엔지니어)BI 엔지니어,서울 강남구,신입 · 경력 · 정규직,학력무관,Data Engineer
토스뱅크(주),Product Designer,데이터분석가인터페이스앱디자인웹디자인UI/UX디자인 외,서울 강남구,신입 · 경력 · 정규직,학력무관,Data Analysis
토스플레이스(주),Device Software Engineer (Android),데이터엔지니어QA/테스터SE(시스템엔지니어)AndroidBI 엔지니어,서울 서초구,신입 · 경력 · 정규직,학력무관,Data Engineer
토스플레이스(주),Technical Account Manager,기술지원데이터엔지니어앱개발웹개발,서울 서초구,신입 · 경력 · 정규직,학력무관,Data Engineer
(주)유니트론텍,AI 데이터센터 기술기획 FAE직 경력,기술지원데이터엔지니어백엔드/서버개발FAESE(시스템엔지니어) 외,서울 강남구 외,11 ~ 15년 · 정규직,대학교(4년)↑,Data Engineer
(주)스카이오토넷,SW영상처리 담당자,백엔드/서버개발유지보수SE(시스템엔지니어)알고리즘영상처리 외,서울 서초구,신입 · 경력 · 정규직 외,석사↑,Other
(주)뉴큐어엠,[뉴큐어엠] 의료영상 AI 개발자 경력직 채용,딥러닝영상처리,서울 서대문구,신입 · 경력 · 정규직,대학교(4년)↑,Deep Learning
신진엠텍(주),[자회사]브이앤이(주) (안양 평촌) S/W 부문 경력직 채용,SE(시스템엔지니어)SI개발딥러닝솔루션영상처리 외,서울전체 외,2 ~ 10년 · 정규직,"대학(2,3년)↑",Deep Learning
콘센트릭스서비스코리아(유),LLM / Agent Engineer (과/차장급),데이터엔지니어백엔드/서버개발AI(인공지능)AIXPython 외,서울 강남구,5 ~ 8년 · 정규직,학력무관,Data Engineer
서울대학교병원,"연구과제참여 - AI기반 의료 데이터(Image, EMR) 분석 채용",머신러닝AI(인공지능)Python,서울 종로구,신입 · 경력 · 계약직,대학교(4년)↑,Machine Learning
씨제이대한통운(주),로봇 S/W Engineer (Physical AI 개발) 경력사원 모집,데이터엔지니어SE(시스템엔지니어)S/W로봇엔지니어로봇설계,서울전체,경력 2년↑ · 정규직,석사↑,Data Engineer
토스뱅크(주),Data Product Manager (Mart/API),기술지원데이터엔지니어SE(시스템엔지니어)BI 엔지니어,서울 강남구,신입 · 경력 · 정규직,학력무관,Data Engineer
토스뱅크(주),Finance Data System Developer,기술지원데이터엔지니어SE(시스템엔지니어)재무BI 엔지니어,서울 강남구,신입 · 경력 · 정규직,학력무관,Data Engineer
(주)핀다,Data Platform Team Lead,데이터엔지니어,서울전체 외,7 ~ 20년 · 정규직,대학교(4년)↑,Data Engineer
마린웍스(주),항해사관 출신의 선박 데이터 분석 및 활용 연구원 채용,데이터분석가IoTAI(인공지능)연구개발항해사 외,서울 종로구,경력 3년↑ · 정규직,대학교(4년)↑,Data Analysis
(주)엔에스에이치씨,(주)엔에스에이치씨 보안솔루션 엔지니어  채용,기술지원데이터엔지니어유지보수정보보안IT컨설팅,서울 금천구,신입 · 경력 · 정규직,학력무관,Data Engineer
주식회사 스카이벤처스,[스카이벤처스] 데이터 분석 분야 연구 개발 채용,데이터분석가,서울 성동구,경력(년수무관) · 정규직 외,대학교(4년)↑,Data Analysis
(주)메트릭스,LLM 학습데이터 구축업무,데이터엔지니어데이터라벨링LLM,서울 서초구,신입 · 경력 · 계약직,대학교(4년)↑,Data Engineer
(주)모두싸인,[모두싸인] 데이터 분석가 (Data Analyst),데이터분석가,서울 강남구,3 ~ 10년 · 정규직,학력무관,Data Analysis
주식회사 더프리마,[인사/총무](주)더프리마 본사 채용공고(경력),기술지원데이터분석가보안컨설팅유지보수정보보안 외,서울 강남구 외,경력 7년↑ · 계약직,대학교(4년)↑,Data Analysis
템프인(주),"[시청/연 3,452만/소속전환]유명 대기업 IT helpdesk 채용",기술지원데이터엔지니어보안컨설팅유지보수정보보안 외,서울 중구,경력 1년↑ · 파견직,"대학(2,3년)↑",Data Engineer
(주)로자이크,[로자이크(ROSAIC)] Physical AI·로봇제어 엔지니어 경력채용,데이터엔지니어백엔드/서버개발프론트엔드로봇엔지니어AI(인공지능) 외,서울 광진구,경력 3년↑ · 정규직,학력무관,Data Engineer
AI 솔루션 마케팅 영업 담당자 모집(신입·경력),AI 솔루션 마케팅 영업 담당자 모집(신입·경력),기술지원데이터분석가유지보수IT컨설팅ICT컨설팅 외,서울 영등포구,신입 · 경력 · 정규직 외,대학교(4년)↑,Data Analysis
엠아이큐브솔루션(주),[엠아이큐브솔루션] 백엔드 개발자 채용,데이터엔지니어백엔드/서버개발클라우드Kafka,서울 서초구,경력 5년↑ · 정규직,대학교(4년)↑,Data Engineer
Data Scientist (광고 시스템),Data Scientist (광고 시스템),데이터 사이언티스트,서울전체 외,2 ~ 5년 · 정규직,학력무관,Other
MLOps / AI 에이전트 개발자,MLOps / AI 에이전트 개발자,머신러닝AI(인공지능),서울 영등포구,2 ~ 5년 · 정규직 외,대학교(4년)↑,Machine Learning
(주)코어시큐리티,금융범죄 AI 풀스택 개발자,데이터분석가백엔드/서버개발정보보안블록체인AI(인공지능) 외,서울 송파구 외,2 ~ 20년 · 정규직 외,"대학(2,3년)↑",Data Analysis
현대엔지니어링(주),현대엔지니어링 전기차 충전소 통합관제센터 운영 담당자 (교대),데이터분석가설비점검시설관리,서울 종로구,2 ~ 5년 · 계약직,"대학(2,3년)↑",Data Analysis
(주)데브캣,[마비노기 모바일] 게임 프레임워크 프로그래머,게임개발머신러닝C#JavascriptPython 외,서울 강남구,경력 2년↑ · 정규직,학력무관,Machine Learning
(주)레드브릭,[레드브릭] Enterprise AX프로덕트 매니저(PM)채용,데이터분석가보안컨설팅AI(인공지능)개발PM클라이언트,서울 성동구,5 ~ 12년 · 정규직,대학교(4년)↑,Data Analysis
(주)데이터스트림즈,AI기술 인재 채용,딥러닝PythonLLMRAG,서울 서초구,5 ~ 15년 · 정규직,대학교(4년)↑,Deep Learning
(주)메디투에스,임상 데이터관리자 (Data manager) 연구원 모집,연구원의약외품연구임상시험학술연구AI(인공지능) 외,서울 금천구,경력무관 · 정규직,"대학(2,3년)↑",Other
(주)실천,(주)실천에서 헬스케어 프로덕트 엔지니어를 찾고 있어요,개발PM데이터 사이언티스트,서울 서초구,경력(년수무관) · 정규직,학력무관,Other
위킵 주식회사,[구로] 개발팀 물류 플랫폼 서비스 기획자 (PM/PO),데이터엔지니어AI(인공지능)서비스기획PO(프로덕트오너)사업개발 외,서울 구로구,경력무관 · 정규직 외,학력무관,Data Engineer
(주)캐롯아이,데이터 엔지니어 채용,데이터엔지니어PythonSQL,서울 강남구,경력무관 · 정규직,대학교(4년)↑,Data Engineer
(주)더파운더즈,[더파운더즈] IT Operations 매니저,기술지원데이터엔지니어유지보수정보보안인프라 외,서울 강남구,경력 3년↑ · 정규직,대학교(4년)↑,Data Engineer
(주)투피트,AI(CV/LLM) 및 풀스택,데이터엔지니어백엔드/서버개발앱개발웹개발프론트엔드 외,서울 마포구,경력(년수무관) · 정규직 외,학력무관,Data Engineer
(주)투피트,AI(CV/LLM) 및 풀스택 개발,데이터엔지니어백엔드/서버개발앱개발웹개발프론트엔드 외,서울 관악구,경력(년수무관) · 정규직 외,학력무관,Data Engineer
주식회사지더블유캐드코리아,[지더블유캐드코리아] 채널영업 담당자 채용 (경력),기술지원데이터엔지니어솔루션기술기획개발PM,서울 강남구,2 ~ 7년 · 정규직,"대학(2,3년)↑",Data Engineer
(주)아정네트웍스,[아정당] QA Engineer (서울),데이터엔지니어QA/테스터SE(시스템엔지니어)SQLBI 엔지니어,서울 강남구,4 ~ 6년 · 정규직,대학교(4년)↑,Data Engineer
쟈베스코리아전자(주),쟈베스코리아전자(주) 전산/IT 실무 경력 사원 채용,기술지원데이터엔지니어유지보수정보보안네트워크 외,서울 금천구,경력 5년↑ · 정규직,대학교(4년)↑,Data Engineer
(주)더블유에이아이,"Python 기반 Agent 개발 (전북, 5개월 계약직)",머신러닝빅데이터AI(인공지능)Python,서울 영등포구,신입 · 경력 · 계약직,대학교(4년)↑,Machine Learning
[트라이닷] AI 개발 리드/CTO 채용 - Emotional AI,[트라이닷] AI 개발 리드/CTO 채용 - Emotional AI,딥러닝NLP(자연어처리)AI(인공지능)Pytorch,서울 강남구,경력 5년↑ · 정규직,학력무관,Deep Learning
(주)웨다,AI Agent 개발자 채용 (신입 및 경력),SI개발딥러닝컴퓨터비전AI(인공지능)Pytorch 외,서울 강남구,신입 · 경력 · 정규직,대학교(4년)↑,Deep Learning
(주)플랜잇파트너스,Tableau TA (Technical Assistant) 채용연계형 인턴 모집,데이터분석가백엔드/서버개발웹개발프론트엔드빅데이터 외,서울 강남구,신입 · 인턴직,학력무관,Data Analysis
(주)아정네트웍스,[아정당] AX LEAD (서울),데이터분석가PM(프로젝트매니저)PMO,서울 강남구,경력 3년↑ · 정규직,대학교(4년)↑,Data Analysis
크레파스솔루션(주),컨설팅본부 주니어 컨설턴트 채용 공고,데이터분석가모델링IT컨설팅데이터분석,서울 종로구,신입 · 경력 · 정규직,대학교(4년)↑,Data Analysis
(주)투모로 로보틱스,주니어 데이터 플랫폼 엔지니어,데이터엔지니어백엔드/서버개발DevOps,서울 강남구,신입 · 경력 · 정규직,대학교(4년)↑,Data Engineer
NICE 지니데이타(주)  데이터 엔지니어 모집,NICE 지니데이타(주)  데이터 엔지니어 모집,데이터엔지니어빅데이터클라우드ETLRDBMS 외,서울 영등포구,경력 3년↑ · 계약직,대학교(4년)↑,Data Engineer
(주)인포와이즈,Python AI 개발자 채용(0~2년차),데이터엔지니어백엔드/서버개발AIXAI(인공지능)풀스택,서울 영등포구,신입 · 경력 · 정규직,대학교(4년)↑,Data Engineer
(주)인포트롤테크놀러지,"운전자동화, 최적운전, 에너지 최적화 및 인공지능 인재 모집",데이터엔지니어공정엔지니어,서울 양천구,신입 · 정규직 외,대학교(4년)↑,Data Engineer
㈜구구스,[구구스/중고명품 플랫폼] DevOps Engineer 채용,데이터엔지니어보안컨설팅정보보안IT컨설팅SE(시스템엔지니어) 외,서울 강남구,1 ~ 5년 · 정규직,학력무관,Data Engineer
(주)다인정보기술,다인정보기술 소프트웨어 개발자 모집,기술지원백엔드/서버개발웹개발유지보수QA/테스터 외,서울 성동구,3 ~ 15년 · 정규직,학력무관,Other
(주)링네트,[종로 상주] 네트워크 운영 엔지니어 경력직 채용,기술지원데이터엔지니어유지보수CISO네트워크 외,서울 종로구,경력 3년↑ · 정규직,"대학(2,3년)↑",Data Engineer
(주)유니콘유니언,[폭발성장 엔터사] 유니콘유니언 Business Developer 개발자,데이터엔지니어백엔드/서버개발웹개발,서울 마포구,경력무관 · 정규직 외,학력무관,Data Engineer
(주)아톰소프트,CAE 해석 및 공학 S/W 개발 인재 채용 공고,데이터엔지니어웹개발C++DjangoOpenGL 외,서울 금천구,신입 · 경력 · 정규직 외,대학교(4년)↑,Data Engineer
(주)힉스,[HIGGS] AI Product Engineer 채용,백엔드/서버개발머신러닝AI(인공지능),서울 성동구,경력무관 · 정규직,"대학(2,3년)↑",Machine Learning
스텝에이아이,[팀스케일업]AI풀스택개발자 (LLM파이프라인/대규모 데이터수집),데이터엔지니어백엔드/서버개발웹개발프론트엔드,서울 강남구,경력무관 · 정규직,대학교(4년)↑,Data Engineer
스텝에이아이,[팀스케일업]AI풀스택개발자(AI 파이프라인/대용량 미디어처리),데이터엔지니어백엔드/서버개발웹개발프론트엔드,서울 강남구,경력무관 · 정규직,대학교(4년)↑,Data Engineer
(주)미리디,[미리디] 데이터 분석가 (Data Analyst),데이터분석가데이터분석,서울 구로구,2 ~ 6년 · 정규직,학력무관,Data Analysis
(주)뉴로코어,전문연구요원 채용 (AI/시뮬레이션/SCM 전략·모델링),SE(시스템엔지니어)SI개발딥러닝모델링솔루션 외,서울 강남구,경력무관 · 정규직 외,석사↑,Deep Learning
펜타시큐리티(주),데이터 암호화 엔지니어 모집,기술지원데이터엔지니어유지보수정보보안SE(시스템엔지니어) 외,서울 영등포구,경력 2년↑ · 정규직,학력무관,Data Engineer
디딤(주),클라우드 관제 (엔지니어) 운영 채용,데이터엔지니어SE(시스템엔지니어)빅데이터클라우드,서울 양천구,신입 · 계약직,"대학(2,3년)↑",Data Engineer
(주)비바이노베이션,[착한의사 비바이노베이션] AI 기술 개발 실무자급,머신러닝NLP(자연어처리)AI(인공지능)헬스케어,서울 강남구,5 ~ 10년 · 정규직,대학교(4년)↑,Machine Learning
(주)토펙엔지니어링건축사사무소,[토펙에이아이파워텍] AI &amp; IT 전문가 채용,데이터엔지니어백엔드/서버개발IoTAI(인공지능),서울 강남구,경력(년수무관) · 계약직,학력무관,Data Engineer
(주)셀키에이아이,[전문연구요원] AI 연구개발자 (2026년 졸업자 대상),AI(인공지능)데이터 사이언티스트,서울 서초구,신입 · 병역특례,석사↑,Other
